   7.5687317200141857        2.8620943623422201        3.0199204693864812        2.2401530920422377        4.1122675483119577        2.9993864433520492        1.7242842848088309        1.8863037049291300        3.8203291577384437       0.44970377188504018        3.3339286023549111        1.8742574846312030        1.1155918901029840        2.4694836421381194        2.0666109536729591        1.8381979681376053        1.4049114999393997        2.4922077088831078        1.6394765118128443        1.0705235511025657        2.9680149415514099       0.88778711082240180        2.6035625051605646        1.2472623257276223       0.82000835563679308        1.6588460221250918        1.6534247642606410        1.8880135704284871        1.7141618570609611        1.1056919971516317        1.1841067026994243        1.4302524982932705       0.92433981803091569        1.7616098224788510        1.2284534200294761        1.1108230702687814        1.5927397194634885        2.1360375296012859        1.6428508461251210        1.8982311219984274        1.5942116836258111        1.2151439469367653        1.0759858710753840        1.2313556251004603        1.5099905356770797        1.5559905618433481       0.65777948981207512        1.6861149288267530        1.3720800237097031       0.52837749103852527        1.6008313992446761        1.1194738075625845        1.4358151809744637        1.9367888251846477       0.67533331468913582        2.3520990701959699        1.3568446453670084        1.1016584429918899       0.85960892527431010        1.8150150018405553        1.0349500916241965        1.8032297624203448       0.79445459135612895        1.0474164339728778       0.93061921748825926        1.5311403271619946       0.99545627328615205        1.6229357237742883        1.2293298520909246        1.2698406984543489       0.60939059975952881        1.3845852350349976        1.2766039152337718        1.5831572493494415        1.5829113227444067       0.90940803686355232        1.0119309348168992       0.83061687357790293        1.3332939273140347       0.74482395598693218        1.5473618036993653        1.7552508394695268       0.19783188660350454       0.98333554455525851       0.45608508769155903        2.0026712248485432       0.69159746337508554       0.77667232920890961        1.2482181619576584        1.5761961132204709       0.30217169105857961        1.5688668011703886       0.75752410782054558       0.98698507882856223       0.93914240257137760        1.7609668882368850        1.1607583154281655        1.9363178077047161       0.95667078651796333        1.3251745282954974       0.67600660353460384       0.68992016669876033       0.76499698859018150       0.80362415667267739        1.3848758306943862        1.7869448919157389       0.47169284220550839        1.1595381147604424       0.46252408480322615        1.4155934304106654       0.65585529683728616       0.57864795322155349        1.2408006771730813        1.7335333673628284        1.5693107058754205        1.0866818412565253        1.1597784646462990        1.1433616029909695        1.1748209677424248       0.58979879287588732        1.9754965727151759       0.60147733836949246        1.4253496385629900       0.48389376150017793       0.63507875474134867       0.67271211237674688       0.72159418075744830       0.67089290154054604        1.5923081195150670       0.60826670668819216        1.4410850798869046       0.96854189548391090        1.7577156027853835        1.0349758011831407        1.2232007590060510       0.75920495745592653        1.5419151505120172       0.25362601588789840        1.5648444491809150        1.0038969664634476       0.65118898903546107        1.4464137465694034       0.60144916374353230       0.54086164091512601        1.5018358023078209       0.88957619501450125       0.30861805745140092       0.68134823773744690        1.0649316395437707        1.6152886510980073        1.1339890494666631        1.4567132649472359       0.19918019729930583       0.94690221609132141        1.0105340068919895       0.77059009107989473        1.1705524948633519       0.72019992338761574        1.1347459316676407       0.49975032861026852       0.62848326562015955        1.2400633143125201        1.7782673966464524       0.79277238606982880       0.88186172510320937        1.7121848989084376       0.51564240282629836       0.21016232989604183        1.1109937754618537        1.1747049431108827        1.6915572503747949       0.78164772320741527       0.34353871498590643       0.90481382230775897        1.2378600708210195       0.82021121167600719       0.79739976243204824       0.87322742273646026        1.6753383345595858       0.84137794396904575        1.0041070393923150       0.43493038204578272        1.4045584813662568       0.53283829637324942        1.3866564067236626        1.1006878827888749        1.2652809125559228       0.30666387570203602       0.85350163377066146       0.27755477210026464        1.0522205120824635       0.33448424363894519        1.4806948386644050        1.0019636698538934        1.0975206751243036        1.0494557182038229        1.3595629981652941       0.62739554662565022       0.18506220812863100        1.5029672798242268        1.0576382516125697       0.37430042046249401        1.1817280418833658       0.92208727096737986        1.0547690147973947       0.76161574837020019        1.3684464975793655       0.85956574198518210       0.87033983890401934        1.1457512633311857       0.52259913937137425       0.79600500919435913        1.6949698053248026       0.56499850411828278       0.93681692483712642       0.58601426162797121       0.56592966267592937        1.0774511519948289       0.75410317289281148        1.0461758745078427       0.82129010686958426       0.55382865537035775        1.4031861162002388       0.92816352643064193        1.6262242257549115       0.76643691132751124        1.0881393031793187       0.67998836995371059       0.76672777638098821        1.4104338482470691       0.30892583725096584        1.0671377073133417       0.18633017856616294       0.46212379012587340        1.2902791485873124       0.92020323369530133       0.57123218781334784       0.58614642802418881       0.23343624499626003        1.2570347529870731        1.4246538500143886       0.96313084437625596       0.73701414218084660       0.50464869321242900        1.7966104843471122       0.63944300991470537       0.71913164937872676       0.80448265888494508        1.0226311591909600       0.43081622112836210       0.57395010942655722       0.92672971928928638       0.52727270810423543        1.0339975820028502       0.92457002792551901       0.73932523929303262        1.4237606561615292       0.56394104306942205       0.95768260513682180       0.71582748094186699       0.81755293468003498       0.56656713375696899        1.2169303608263662       0.93067347401744316       0.55001342481433602       0.97028787882443712       0.54103420907509703        1.1673076008779537       0.86096038415254494       0.41528242160068557       0.97278916156076090        1.1575312862412430       0.31271848902543975       0.99825210006611587        1.0182234974481936        1.0619390351580711        1.1069946552393930       0.97453870007432164       0.63986812719808439       0.79926901671148876       0.57835049501237679       0.98637857074621094       0.37856325680671782        1.1078140937297902       0.60672064877043475        1.1548449331880486       0.43990062417957321        1.4440210465717234        1.0915501659835949       0.57295163278163930        1.4469641201134991       0.36340716287727898       0.52225991922513981       0.79835089553491523        1.2134054616749714       0.42522155822068453       0.85584116591714732        1.1882291505394473       0.58588815169303365        1.2652415866969062       0.30839724069044472       0.87269910856821575       0.52530373792788454        1.0410652937924783       0.97150812498720973        3.2505150942479938E-002   1.7912838522014423       0.72683768305770347        1.0277454904845014       0.29764411291317994        1.7797406515441305       0.19727459978427411       0.67178100762435033       0.83588257589076620        1.4677602315021636       0.48565523266075539       0.75278157881200580       0.70716274285889758       0.80662080075492548       0.64622332788875736       0.93022291766700071       0.87901764328302623        1.0042015251966341       0.59630793235841095       0.59836182404550708       0.85094629030752411       0.61366909793200852        1.1055920376283221        1.1698262054837039        1.1137571103186963       0.56783835529052651        1.1718533624549055       0.94362880280659900        1.0928415088066403       0.39120489553486049        1.3846932575350370       0.82853231560269980       0.68045795016242694       0.66859532417180056       0.67025341930241844        1.1482493347772211       0.31128378528506506       0.94707559318576195        1.0450547755942012       0.22199164913255032       0.72995129248549084       0.66661439156175228        1.0213055819356582       0.66682340038434851        1.0554302511359903       0.86794007983399435       0.61798801413861082        1.0640926788852862       0.17319553485839173       0.75334103426564569        1.0872786648398416       0.59279267651007683       0.78298330890567058        1.0678402990914844        1.5563275741286724       0.60562603016866634       0.45780426967871807       0.45798238227216215       0.65268486135309944        1.7450803620705075       0.75686938214439270       0.54143725616788507       0.77211517653388395       0.76176277488571675       0.52252444107154894       0.77877749621445858        1.1167471952534465       0.80373672739444102       0.75223644555541225       0.64273946177600316       0.73497420902647503       0.73377028091170926       0.37039189861759647       0.96131397591219747        1.2078738342269091       0.67947990569671413        1.2347638152328910       0.94047905692422162       0.49242880391004762       0.85357136519921095       0.72206266537101238       0.37296585985869263        1.0862811139601030       0.70753568956127588       0.93294331881315351       0.93488628160925513       0.84742471591376889       0.38555557157324688        1.2563452112966627       0.80302837309608588       0.69929637844818771       0.93020612361677613       0.52345064767044125       0.84057504406503247       0.58965330825518381       0.99979266820324952       0.39378727423586113       0.52754580547208607       0.28443713133051196        1.6270344879991712        1.0596426429453036       0.66650966466090256       0.76236375689251556        1.3164488436383213        1.0554583139949671       0.63444593583003939        1.4637779899194314       0.49837604594405827       0.73228240203447392       0.54529976600364916       0.88283339327684851        1.3313464864234505       0.18915619956818883       0.95188008008692404       0.91166070736658467       0.45408281101651282        1.5171400507898660       0.39796775681056834       0.80619190574330035        1.0126797599572268       0.84201901431080850       0.76910596203992176       0.54280994024698559        1.1137216369925749       0.54336353989343000       0.58506322612200212       0.50148614717245721       0.70608860917599137        1.0691012086080844       0.66377229147737704       0.15712695136819468        1.1884312739126646        1.1017060093931543       0.52123449520243614       0.67803311481578321       0.68006228721715545       0.86096174872944820        1.0942369675912029       0.35789683997275340       0.94889408975576250        1.0553446044547010       0.58025119789209056        1.5359730859166638       0.94972080122355929       0.75410123711678667       0.81665385983480343       0.28559164327319914       0.56490121553085049        1.0324096534520908       0.94784571724465161       0.55809116127668201       0.69606494469919422        1.1305683303659106       0.54316433576852730       0.73342585261742088       0.92813734649003765       0.90138451006985998        1.0892989117051306        5.6032030200563208E-002   1.1215111791639172       0.44489423519465116        1.0282721057483921       0.69038656847003299       0.66778580027367662        1.0199084834788628        1.0426951031148781       0.61699541847374950       0.50703313018074847       0.11810659417236732       0.96018635154113996       0.89836421321719739       0.58159369345305201       0.88202106406131464       0.80031282445704788        1.3671953842180389        1.0609358522140031       0.58796492135526590        1.0742893728617002       0.50774173933412647       0.90240015962994380       0.76529813051888340       0.42906957289462755       0.61478227007061104       0.80832054554876931       0.40073991230096256        1.0416641397290491        1.2013309101624920        1.4184438077389587       0.69386506532765968       0.30170734691964335       0.42869773527609234       0.59997635833791596        1.0189238306727644        1.2254021172634686       0.70983625778338189       0.47038153783212411       0.98478916839907249       0.92283611203141003       0.42693737712092500        1.0222930284801142       0.62324456747582013       0.41943225851920729        1.5019840989981188       0.85941351166513025        1.0588751251616613       0.23567958806895517        1.0630473963004230       0.50397366222876938       0.94736797568710829       0.56979970968730720       0.31396382834704256       0.82160935909547594        1.0284358776381419       0.66896237946868586       0.83448681539887426       0.51657690239218490       0.71015667221690548        1.0965408099679763        1.4602380764485379       0.70949385793331943       0.18698212786719870        1.0238101649996738        1.1710131207141081       0.48360843941734860       0.61265635850606692       0.77134527076076254        1.3875429906127636       0.18456107904257027        1.1009583737656654       0.37710427719761164       0.87568082463208274       0.28277415740436468        1.2249381810979165        1.3061246709297545       0.31648315868719590        1.4971689558645034       0.24325676292468110        1.0617859143128292       0.26923042246441281       0.64636363114427764       0.53252021494884283       0.91575695983595495        1.3013265534183194       0.37177388213667661       0.61925980722247531        1.1710753185490772       0.10602959199492286       0.89058813607671794        1.5880491033240551       0.17577323781831766        1.0676243326469856        1.2295236841931587       0.65644686737074753        1.3416766324864957       0.43311328124279841       0.63685183052749583       0.57461935772874184        1.1458932817913203        1.0738883956204028       0.58368413830540933        1.0389233404076659       0.70060199537447054       0.63572955587629376       0.38680559718170510       0.66630742888314398       0.72026583708635994       0.46573829536485434        1.1886961544380359        1.0277375430403290       0.62050677969083545       0.63849081888350923       0.92706825288813688        1.1084317803564092       0.94847900663805584       0.53602041788258514       0.95802059258872607       0.70683533574646451       0.54973037865255470       0.71479839691074365       0.80169896850171840        1.0101155860017768       0.56364045988589928        1.2770294367785278       0.82341420140975796       0.67846917561527609       0.56031321051576044       0.50855996225515432       0.48249098267293905        1.2364329757466574       0.50663589223044547        1.2753242969707148       0.43427987029338816       0.99006842833600628       0.97012811208774574       0.45912352167731968       0.65953666950389678       0.94464666983485546       0.85389592538967363        1.3840803661058365       0.73168454222079482       0.86409080377343539       0.29215283683303478        1.1027693037896360       0.55307951129674648       0.78797213541438693        1.0381478662371928        1.4177167288078527       0.40347054565147694       0.72634349138625964        1.1039635432430919       0.46880436429141531       0.70219998639935832       0.80152645086476304       0.37815629229419490       0.80943346730510723        1.1151475701319862       0.48264513874805748       0.57176851464157918       0.97957934714435757       0.40039527771342076       0.66798711982132664       0.83563030438352992       0.74418107831599545       0.98303854706811267       0.64318345549974165       0.47169890663529035       0.62049725032298431       0.95783919586607580       0.87453157444016549        1.3089577108050843       0.65836545650097644       0.79109570882131119       0.45862257843276438       0.35265650250875052        1.0530210171556864       0.46420009530643036       0.69413822822810889        1.2008710444887838       0.40446943767637555        1.4384929264680333       0.54649388598717319        1.3477343933553976       0.78230770981080811       0.78890913067953805        1.1814768204320785        1.0924827463010160       0.63222420056001549       0.92527341802936147       0.63055109058970527        1.0957618332442201        1.1045400238104723        1.2442474002956514       0.38235229593009218       0.42626487277194325       0.71897572784274177        1.7971707761353368       0.61741424213092222       0.40175843168442982        1.0743002513331268       0.44031678374264471       0.39142022878151184       0.89303958183520082       0.95430800793640513       0.96755339162024490       0.87971007502053089       0.49957051007355668       0.87534866005241119       0.83035707507287237       0.31419916965319594       0.59080685176029035        1.7472222948883043       0.25100292569481375       0.97437851722632984       0.79627718874906539       0.66885359079582773        1.2019781433906860       0.78816263316295554       0.99825563891392588       0.77516782501153869       0.69125671146582146       0.78995569394653220       0.68328264756553880       0.37051947157062393       0.88493607655500606       0.69579115775086353       0.91828184130272961       0.75943292681652352       0.71237179149439045        1.1890015014319744       0.62109508088825527        1.1881340477753821       0.56178070569654659       0.72123146659233117        1.1207857968915238       0.53821606657076804       0.86101825050199410        1.7015296088207863       0.57123618043094870       0.75030207395707760        1.1744620112481905       0.70288610629815673       0.76768952297549220        1.8056015921836734       0.28031304770449234        1.1849126698791228       0.45337324505775056       0.59684677499280070        1.1696610601226887       0.87855455250837333       0.65039931199799572       0.80579326406645835       0.76542010044034359       0.72865487458143041       0.73291196702904549       0.98537941796171369        1.1544039890608213        1.3424770865504936       0.73331226695045637       0.93271269517761646       0.42230243222928365       0.94223861035051781        1.5791850470956310       0.36125862318596147       0.74867882684149789        1.1714471350261286       0.45706616095641267       0.96897468086201488       0.36685856729065230       0.95945985539525713       0.80070652383846441       0.97953599551821946       0.33806049473306232       0.84829207715593269        1.2347750585482204       0.51873238321390380       0.74455497575326002        1.0799097667840925        1.2163611668493668        1.3684375317120570       0.70708216046952577       0.23452274784340893       0.47397283077115904       0.90483714129344495        1.3463494922951993       0.62831899663657198       0.95985699545296499        1.9584066125029449       0.63254592591717917       0.37085344243280233       0.98456276310037194       0.66896894981570409        1.4292382374625650       0.22849271380901948       0.85791192104142600        1.0397101758864202       0.93251337386556732       0.66368146604708578       0.32954418224309584        1.5041988607327550       0.83084536883707549        1.1125616700906702        1.0788809091261808       0.59988310312389626       0.60119924816162507       0.60179008574769166       0.93737291769487563        1.0995597406756670        1.2662245967044425       0.87184220421315561       0.55487089591279271        1.3116114145514166       0.66802105904428000       0.58988225868990030        1.4131487536777263       0.53053060799792084       0.65663154166958859        1.0533153228776146        1.1312532461184130       0.85549938415568438        1.3122823698658765       0.73502880192271236       0.39854759773761128       0.97113659852859846        1.0999467586389351       0.60052829064400859        1.5150005343743895       0.70609806870835423        1.0464062468466806       0.49019303027923961        1.0518514647535859       0.87573546929938284       0.56778268943804933        1.4309033107330720        1.1235539418420206       0.65331788353415166       0.73874613571159797       0.50301805910182396        2.1803368333812636       0.24467388545666022        1.2260795278236314       0.33997254354644740       0.82943699742117327       0.52521474376353805        1.1881435350346823       0.90962600464253540        1.1451804282918199       0.93967848631204431        1.1189861483384655       0.98849348075860632       0.83583737390482693       0.79032091162398743       0.85680498564451957        1.9372186555536752       0.45401922497726543       0.80932827052345879        1.2759150492047699        1.0394682045302783       0.29546114803189333       0.96854658470476729       0.94739113767421612        1.3852304275785032       0.37508141011635493       0.81852407394146010        1.5778238974419807       0.57388381135115218       0.58197322824541753        2.0800137840475195       0.46456133823057927       0.79656787402738471        1.1354736138714567       0.35716480294370706        1.1879871388091365       0.46121844822729297        1.1865198431235469        1.0967756485257483        1.4793326864189316       0.40685842997270255       0.83548702663014818        1.7888429998856521       0.59097431127574573       0.99253742632977182       0.24450690205046166        1.5070330367034364        1.5218093046030383       0.48192378587658591       0.84011747734774045        1.0354784962056029       0.60494075031464445        2.2137447460371886        1.0689159557083272       0.70975512279989139       0.37396370303661403       0.56607143512573566        1.4381286352954274        1.2726828520600175       0.78372642591815578       0.96001403862867740       0.75914159422752936        1.8862076013047453        1.3116434993140298       0.55831683353889483       0.64925039982053345        1.2593675198916900       0.60114881970873046       0.93068228315470702       0.78251005990873823       0.80543419136990058       0.89665295467839889        1.8662826701849227        1.0021670342798059        1.2561510066712089        1.0791570772903709        1.3367306586366998       0.44667592863562072        1.1832505081483373        1.1801659116000012       0.56132192940462666       0.55000253081307560        1.3982601165721085        1.0309476095507701        1.0513737604209936       0.80773110593924724       0.35712864075418849        1.1478419451788171        1.6957960714083804       0.41615140833624048        2.0387024875819257       0.90983830024033674       0.76791028694237740       0.78049122520059355        1.1615920274010203       0.91649420065162190       0.78487564358635864        1.5340615193661966       0.47327476008257319        1.5232593105649079        1.3362926184824151       0.72604493615618382       0.48388230205212762        1.2371079958725753        1.2636263523882272        1.5388293480860196       0.56870774544941094        1.5335132088246815       0.82805684764287635       0.52498026706661849        1.8625955512435051        2.0719990433012407       0.87846801603479552        1.3956675785579775       0.81896391943166524        1.4634234444523995       0.38602372642030647        1.1461932581357468        1.7168563446981240        1.2503719982907671       0.80177909326539509        1.2668856087164309       0.72023362342678809        1.2212965444733854        1.4596735067124458        1.2582444067217982       0.83631549378623515       0.82391904104628821        2.5011787608352050        1.4153299848768357        1.4460138590250360       0.21099195089281536       0.85458326724797651        2.5904917867900870       0.95969145247168797       0.71910443522263190        1.9402295963313261       0.34406797743606810        1.6144134302974475        1.4251159348002518        1.2718140711706636        1.1811098347777120        1.4413737199476551        1.2872360126685212        1.0406117146710534        1.4203629782421450        1.7043120595795886        1.4335418807801266       0.78071956246150342        1.1532813205219028        2.1911219573961995        1.4237244772529987        1.5306595147590158       0.93601557831965798        1.3649532781900471        1.1287284717690829        1.6735157684054758        1.7454148825290681       0.81729937789442142        1.4159632477974049        2.2965738420712940        1.2196577011424969        1.6499478134335546       0.92891655640265725        1.8312855995876616       0.52609966673172648        2.7221774874038291        1.4608745086604551        1.3129171010038005        1.0253960852653901        1.0110082801129217        2.4280737918961619        1.9751477549273107       0.64361545846415102        2.6014932376320412        1.0301311841139580        1.7647370064840207        2.7579761063098780       0.77203730131503878        1.1633070657475146       0.67064585090052231        3.5794992331497824        2.1380069462045461        1.1965869663691673        3.9277620444418098        2.0999003133844609        3.0895844440744873        1.4105782291326467        2.1768985287136555        2.5016853702799970        1.5042701622431769        3.9918813314164159        1.6123255883207193        2.4235536113118386        3.3094159959084344        3.5178285926212074        2.8045576993353509        6.6039079039194233     
